timestamp,service,region,resource_id,cost_usd,cpu_usage_pct,team,environment,project
2026-03-22 19:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.968,49.34,Frontend-Web,Development,Project-Alpha
2026-03-22 19:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1703,,Frontend-Web,Production,Project-Alpha
2026-03-22 19:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0571,,Infrastructure,Staging,Project-Omega
2026-03-22 20:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4958,45.78,Backend-API,Production,Internal-Tools
2026-03-22 20:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.2798,44.32,Data-Science,Production,Project-Alpha
2026-03-22 20:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.6791,44.53,Frontend-Web,Development,Project-Alpha
2026-03-22 20:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1607,,Frontend-Web,Production,Project-Alpha
2026-03-22 20:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0557,,Infrastructure,Staging,Project-Omega
2026-03-22 21:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4516,41.7,Backend-API,Production,Internal-Tools
2026-03-22 21:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.1623,40.24,Data-Science,Production,Project-Alpha
2026-03-22 21:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.4878,41.35,Frontend-Web,Development,Project-Alpha
2026-03-22 21:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1408,,Frontend-Web,Production,Project-Alpha
2026-03-22 21:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0501,,Infrastructure,Staging,Project-Omega
2026-03-22 22:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3902,36.02,Backend-API,Production,Internal-Tools
2026-03-22 22:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.0675,36.96,Data-Science,Production,Project-Alpha
2026-03-22 22:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.0876,34.69,Frontend-Web,Development,Project-Alpha
2026-03-22 22:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1338,,Frontend-Web,Production,Project-Alpha
2026-03-22 22:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0419,,Infrastructure,Staging,Project-Omega
2026-03-22 23:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3411,31.49,Backend-API,Production,Internal-Tools
2026-03-22 23:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.9293,32.17,Data-Science,Production,Project-Alpha
2026-03-22 23:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.9754,32.82,Frontend-Web,Development,Project-Alpha
2026-03-22 23:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.117,,Frontend-Web,Production,Project-Alpha
2026-03-22 23:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0375,,Infrastructure,Staging,Project-Omega
2026-03-23 00:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.315,29.07,Backend-API,Production,Internal-Tools
2026-03-23 00:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8443,29.22,Data-Science,Production,Project-Alpha
2026-03-23 00:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.8124,30.11,Frontend-Web,Development,Project-Alpha
2026-03-23 00:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1082,,Frontend-Web,Production,Project-Alpha
2026-03-23 00:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0359,,Infrastructure,Staging,Project-Omega
2026-03-23 01:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2844,26.25,Backend-API,Production,Internal-Tools
2026-03-23 01:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7985,27.63,Data-Science,Production,Project-Alpha
2026-03-23 01:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.6897,28.07,Frontend-Web,Development,Project-Alpha
2026-03-23 01:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0968,,Frontend-Web,Production,Project-Alpha
2026-03-23 01:00:00,AWSLambda,us-east-1,res-71m23unguy,0.033,,Infrastructure,Staging,Project-Omega
2026-03-23 02:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2907,26.82,Backend-API,Production,Internal-Tools
2026-03-23 02:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7686,26.59,Data-Science,Production,Project-Alpha
2026-03-23 02:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.571,26.09,Frontend-Web,Development,Project-Alpha
2026-03-23 02:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1,,Frontend-Web,Production,Project-Alpha
2026-03-23 02:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0317,,Infrastructure,Staging,Project-Omega
2026-03-23 03:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2999,27.67,Backend-API,Production,Internal-Tools
2026-03-23 03:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8233,28.48,Data-Science,Production,Project-Alpha
2026-03-23 03:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.5989,26.55,Frontend-Web,Development,Project-Alpha
2026-03-23 03:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1036,,Frontend-Web,Production,Project-Alpha
2026-03-23 03:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0318,,Infrastructure,Staging,Project-Omega
2026-03-23 04:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3033,27.98,Backend-API,Production,Internal-Tools
2026-03-23 04:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.808,27.95,Data-Science,Production,Project-Alpha
2026-03-23 04:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.831,30.4,Frontend-Web,Development,Project-Alpha
2026-03-23 04:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1037,,Frontend-Web,Production,Project-Alpha
2026-03-23 04:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0357,,Infrastructure,Staging,Project-Omega
2026-03-23 05:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3387,31.25,Backend-API,Production,Internal-Tools
2026-03-23 05:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.9357,32.36,Data-Science,Production,Project-Alpha
2026-03-23 05:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.0239,33.6,Frontend-Web,Development,Project-Alpha
2026-03-23 05:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1192,,Frontend-Web,Production,Project-Alpha
2026-03-23 05:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0374,,Infrastructure,Staging,Project-Omega
2026-03-23 06:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3866,35.66,Backend-API,Production,Internal-Tools
2026-03-23 06:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.0468,36.2,Data-Science,Production,Project-Alpha
2026-03-23 06:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.2197,36.85,Frontend-Web,Development,Project-Alpha
2026-03-23 06:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1354,,Frontend-Web,Production,Project-Alpha
2026-03-23 06:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0432,,Infrastructure,Staging,Project-Omega
2026-03-23 07:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4462,41.14,Backend-API,Production,Internal-Tools
2026-03-23 07:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.1122,38.46,Data-Science,Production,Project-Alpha
2026-03-23 07:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.5226,41.87,Frontend-Web,Development,Project-Alpha
2026-03-23 07:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1438,,Frontend-Web,Production,Project-Alpha
2026-03-23 07:00:00,AWSLambda,us-east-1,res-71m23unguy,0.048,,Infrastructure,Staging,Project-Omega
2026-03-23 08:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4861,44.82,Backend-API,Production,Internal-Tools
2026-03-23 08:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.306,45.15,Data-Science,Production,Project-Alpha
2026-03-23 08:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.7067,44.92,Frontend-Web,Development,Project-Alpha
2026-03-23 08:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1619,,Frontend-Web,Production,Project-Alpha
2026-03-23 08:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0561,,Infrastructure,Staging,Project-Omega
2026-03-23 09:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5138,47.36,Backend-API,Production,Internal-Tools
2026-03-23 09:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4476,50.04,Data-Science,Production,Project-Alpha
2026-03-23 09:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.9133,48.34,Frontend-Web,Development,Project-Alpha
2026-03-23 09:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1762,,Frontend-Web,Production,Project-Alpha
2026-03-23 09:00:00,AWSLambda,us-east-1,res-71m23unguy,0.061,,Infrastructure,Staging,Project-Omega
2026-03-23 10:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5858,54.0,Backend-API,Production,Internal-Tools
2026-03-23 10:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4976,51.77,Data-Science,Production,Project-Alpha
2026-03-23 10:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.1055,51.53,Frontend-Web,Development,Project-Alpha
2026-03-23 10:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1954,,Frontend-Web,Production,Project-Alpha
2026-03-23 10:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0642,,Infrastructure,Staging,Project-Omega
2026-03-23 11:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6344,58.47,Backend-API,Production,Internal-Tools
2026-03-23 11:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.589,54.92,Data-Science,Production,Project-Alpha
2026-03-23 11:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.6343,60.29,Frontend-Web,Development,Project-Alpha
2026-03-23 11:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2027,,Frontend-Web,Production,Project-Alpha
2026-03-23 11:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0725,,Infrastructure,Staging,Project-Omega
2026-03-23 12:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6572,60.56,Backend-API,Production,Internal-Tools
2026-03-23 12:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.832,63.31,Data-Science,Production,Project-Alpha
2026-03-23 12:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.6509,60.56,Frontend-Web,Development,Project-Alpha
2026-03-23 12:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2115,,Frontend-Web,Production,Project-Alpha
2026-03-23 12:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0743,,Infrastructure,Staging,Project-Omega
2026-03-23 13:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6745,62.15,Backend-API,Production,Internal-Tools
2026-03-23 13:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7319,59.84,Data-Science,Production,Project-Alpha
2026-03-23 13:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.6849,61.12,Frontend-Web,Development,Project-Alpha
2026-03-23 13:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2205,,Frontend-Web,Production,Project-Alpha
2026-03-23 13:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0788,,Infrastructure,Staging,Project-Omega
2026-03-23 14:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6507,59.95,Backend-API,Production,Internal-Tools
2026-03-23 14:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7691,61.12,Data-Science,Production,Project-Alpha
2026-03-23 14:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.8377,63.64,Frontend-Web,Development,Project-Alpha
2026-03-23 14:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2347,,Frontend-Web,Production,Project-Alpha
2026-03-23 14:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0723,,Infrastructure,Staging,Project-Omega
2026-03-23 15:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6473,59.63,Backend-API,Production,Internal-Tools
2026-03-23 15:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.8322,63.29,Data-Science,Production,Project-Alpha
2026-03-23 15:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.916,64.93,Frontend-Web,Development,Project-Alpha
2026-03-23 15:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2322,,Frontend-Web,Production,Project-Alpha
2026-03-23 15:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0771,,Infrastructure,Staging,Project-Omega
2026-03-23 16:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6572,60.53,Backend-API,Production,Internal-Tools
2026-03-23 16:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.8103,62.53,Data-Science,Production,Project-Alpha
2026-03-23 16:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.7793,62.66,Frontend-Web,Development,Project-Alpha
2026-03-23 16:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2173,,Frontend-Web,Production,Project-Alpha
2026-03-23 16:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0712,,Infrastructure,Staging,Project-Omega
2026-03-23 17:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6048,55.7,Backend-API,Production,Internal-Tools
2026-03-23 17:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.6472,56.89,Data-Science,Production,Project-Alpha
2026-03-23 17:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.5072,58.14,Frontend-Web,Development,Project-Alpha
2026-03-23 17:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2081,,Frontend-Web,Production,Project-Alpha
2026-03-23 17:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0685,,Infrastructure,Staging,Project-Omega
2026-03-23 18:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5699,52.48,Backend-API,Production,Internal-Tools
2026-03-23 18:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.5635,53.99,Data-Science,Production,Project-Alpha
2026-03-23 18:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.1051,51.47,Frontend-Web,Development,Project-Alpha
2026-03-23 18:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1895,,Frontend-Web,Production,Project-Alpha
2026-03-23 18:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0677,,Infrastructure,Staging,Project-Omega
2026-03-23 19:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5635,51.88,Backend-API,Production,Internal-Tools
2026-03-23 19:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4296,49.36,Data-Science,Production,Project-Alpha
2026-03-23 19:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.9784,49.36,Frontend-Web,Development,Project-Alpha
2026-03-23 19:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1814,,Frontend-Web,Production,Project-Alpha
2026-03-23 19:00:00,AWSLambda,us-east-1,res-71m23unguy,0.062,,Infrastructure,Staging,Project-Omega
2026-03-23 20:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4654,42.85,Backend-API,Production,Internal-Tools
2026-03-23 20:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.3151,45.4,Data-Science,Production,Project-Alpha
2026-03-23 20:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.8131,46.62,Frontend-Web,Development,Project-Alpha
2026-03-23 20:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.156,,Frontend-Web,Production,Project-Alpha
2026-03-23 20:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0523,,Infrastructure,Staging,Project-Omega
2026-03-23 21:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4205,38.71,Backend-API,Production,Internal-Tools
2026-03-23 21:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.1737,40.52,Data-Science,Production,Project-Alpha
2026-03-23 21:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.4578,40.72,Frontend-Web,Development,Project-Alpha
2026-03-23 21:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1502,,Frontend-Web,Production,Project-Alpha
2026-03-23 21:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0466,,Infrastructure,Staging,Project-Omega
2026-03-23 22:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4095,37.69,Backend-API,Production,Internal-Tools
2026-03-23 22:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.9966,34.39,Data-Science,Production,Project-Alpha
2026-03-23 22:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.2574,37.4,Frontend-Web,Development,Project-Alpha
2026-03-23 22:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1338,,Frontend-Web,Production,Project-Alpha
2026-03-23 22:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0448,,Infrastructure,Staging,Project-Omega
2026-03-23 23:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3611,33.23,Backend-API,Production,Internal-Tools
2026-03-23 23:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.9782,33.76,Data-Science,Production,Project-Alpha
2026-03-23 23:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.0125,33.34,Frontend-Web,Development,Project-Alpha
2026-03-23 23:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1163,,Frontend-Web,Production,Project-Alpha
2026-03-23 23:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0394,,Infrastructure,Staging,Project-Omega
2026-03-24 00:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3336,30.69,Backend-API,Production,Internal-Tools
2026-03-24 00:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8519,29.39,Data-Science,Production,Project-Alpha
2026-03-24 00:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7561,29.08,Frontend-Web,Development,Project-Alpha
2026-03-24 00:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1025,,Frontend-Web,Production,Project-Alpha
2026-03-24 00:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0346,,Infrastructure,Staging,Project-Omega
2026-03-24 01:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3067,28.22,Backend-API,Production,Internal-Tools
2026-03-24 01:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8348,28.8,Data-Science,Production,Project-Alpha
2026-03-24 01:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7204,28.49,Frontend-Web,Development,Project-Alpha
2026-03-24 01:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1011,,Frontend-Web,Production,Project-Alpha
2026-03-24 01:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0341,,Infrastructure,Staging,Project-Omega
2026-03-24 02:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3069,28.23,Backend-API,Production,Internal-Tools
2026-03-24 02:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7937,27.38,Data-Science,Production,Project-Alpha
2026-03-24 02:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7093,28.3,Frontend-Web,Development,Project-Alpha
2026-03-24 02:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0957,,Frontend-Web,Production,Project-Alpha
2026-03-24 02:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0328,,Infrastructure,Staging,Project-Omega
2026-03-24 03:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3066,28.2,Backend-API,Production,Internal-Tools
2026-03-24 03:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8151,28.11,Data-Science,Production,Project-Alpha
2026-03-24 03:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7235,28.53,Frontend-Web,Development,Project-Alpha
2026-03-24 03:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0966,,Frontend-Web,Production,Project-Alpha
2026-03-24 03:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0334,,Infrastructure,Staging,Project-Omega
2026-03-24 04:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.316,29.06,Backend-API,Production,Internal-Tools
2026-03-24 04:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8538,29.44,Data-Science,Production,Project-Alpha
2026-03-24 04:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7512,28.99,Frontend-Web,Development,Project-Alpha
2026-03-24 04:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1072,,Frontend-Web,Production,Project-Alpha
2026-03-24 04:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0339,,Infrastructure,Staging,Project-Omega
2026-03-24 05:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3558,32.71,Backend-API,Production,Internal-Tools
2026-03-24 05:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8962,30.9,Data-Science,Production,Project-Alpha
2026-03-24 05:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.8906,31.29,Frontend-Web,Development,Project-Alpha
2026-03-24 05:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1123,,Frontend-Web,Production,Project-Alpha
2026-03-24 05:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0392,,Infrastructure,Staging,Project-Omega
2026-03-24 06:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3816,35.09,Backend-API,Production,Internal-Tools
2026-03-24 06:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.0703,36.9,Data-Science,Production,Project-Alpha
2026-03-24 06:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.2263,36.84,Frontend-Web,Development,Project-Alpha
2026-03-24 06:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.131,,Frontend-Web,Production,Project-Alpha
2026-03-24 06:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0437,,Infrastructure,Staging,Project-Omega
2026-03-24 07:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4481,41.2,Backend-API,Production,Internal-Tools
2026-03-24 07:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.1806,40.7,Data-Science,Production,Project-Alpha
2026-03-24 07:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.5408,42.04,Frontend-Web,Development,Project-Alpha
2026-03-24 07:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.148,,Frontend-Web,Production,Project-Alpha
2026-03-24 07:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0502,,Infrastructure,Staging,Project-Omega
2026-03-24 08:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4771,43.85,Backend-API,Production,Internal-Tools
2026-03-24 08:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.3659,47.08,Data-Science,Production,Project-Alpha
2026-03-24 08:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.7145,44.91,Frontend-Web,Development,Project-Alpha
2026-03-24 08:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1581,,Frontend-Web,Production,Project-Alpha
2026-03-24 08:00:00,AWSLambda,us-east-1,res-71m23unguy,0.057,,Infrastructure,Staging,Project-Omega
2026-03-24 09:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5647,51.9,Backend-API,Production,Internal-Tools
2026-03-24 09:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4739,50.8,Data-Science,Production,Project-Alpha
2026-03-24 09:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.875,47.56,Frontend-Web,Development,Project-Alpha
2026-03-24 09:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1822,,Frontend-Web,Production,Project-Alpha
2026-03-24 09:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0609,,Infrastructure,Staging,Project-Omega
2026-03-24 10:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5985,55.0,Backend-API,Production,Internal-Tools
2026-03-24 10:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4991,51.66,Data-Science,Production,Project-Alpha
2026-03-24 10:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.1902,52.77,Frontend-Web,Development,Project-Alpha
2026-03-24 10:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1875,,Frontend-Web,Production,Project-Alpha
2026-03-24 10:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0639,,Infrastructure,Staging,Project-Omega
2026-03-24 11:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6321,58.08,Backend-API,Production,Internal-Tools
2026-03-24 11:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7276,59.53,Data-Science,Production,Project-Alpha
2026-03-24 11:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.5082,58.02,Frontend-Web,Development,Project-Alpha
2026-03-24 11:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2062,,Frontend-Web,Production,Project-Alpha
2026-03-24 11:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0696,,Infrastructure,Staging,Project-Omega
2026-03-24 12:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6811,62.57,Backend-API,Production,Internal-Tools
2026-03-24 12:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7047,58.73,Data-Science,Production,Project-Alpha
2026-03-24 12:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.7684,62.32,Frontend-Web,Development,Project-Alpha
2026-03-24 12:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2235,,Frontend-Web,Production,Project-Alpha
2026-03-24 12:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0721,,Infrastructure,Staging,Project-Omega
2026-03-24 13:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6681,61.37,Backend-API,Production,Internal-Tools
2026-03-24 13:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.8669,64.31,Data-Science,Production,Project-Alpha
2026-03-24 13:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.9432,65.2,Frontend-Web,Development,Project-Alpha
2026-03-24 13:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2178,,Frontend-Web,Production,Project-Alpha
2026-03-24 13:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0766,,Infrastructure,Staging,Project-Omega
2026-03-24 14:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.692,63.56,Backend-API,Production,Internal-Tools
2026-03-24 14:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.8084,62.29,Data-Science,Production,Project-Alpha
2026-03-24 14:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.7086,61.31,Frontend-Web,Development,Project-Alpha
